id,job_position,number,work_addr,education_norm,specialty_norm,post_num,dept_name,timestamp,post_num_num_ratio
D7ACFDD4-2FDD-47CC-8980-3AFB2CA93348,技术管理岗-曹妃甸,2,曹妃甸,本科,油气储运工程类、炼油化工类、航运海事类、机械工程类、电气及自动化类、计算机类,52,联合石化公司,2023-11-02 21:45:52,26.0
39B32C56-9A0F-403E-A376-C72102476746,工程技术岗（黄山）,3,黄山,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,79,安徽石油分公司,2023-11-02 21:45:56,26.333333333333332
532E0B5D-EDE7-43ED-B584-F462AC8E6ED1,电气及信息管理岗,2,北京,本科、硕士研究生,电气工程、电机与电器、电力系统及其自动化、高电压与绝缘技术、电力电子与电力传动、电工理论与新技术、电子信息、电子科学与技术、信息与通信工程、计算机科学与技术、软件工程、大数据技术与工程、网络与信息安全及相关专业,54,百川公司,2023-11-02 21:46:01,27.0
533F52AF-46ED-452A-A7B5-E29F0682FF82,市分公司加油站后备站长（濮阳、中原）,3,濮阳或中原分公司,本科、硕士研究生,"1.硕研：石油与天然气工程、油气储运工程、化学、化学工程与技术、安全科学与工程、环境科学与工程、土木工程、计算机科学与技术、软件工程、信息与通信工程、电子与信息、电子商务与供应链管理；
2.本科：石油工程、化学、应用化学、石油工程、油气储运工程、安全工程、环境科学、环境工程、环境科学与工程、能源与环境系统工程、环保设备工程、物流工程、物流管理、土木工程、建筑学、土地资源管理、新能源科学与工程、能源与动力工程、新能源材料与器件、新能源汽车工程、能源服务工程、能源互联网工程、建筑环境与能源应用工程、计算机科学与技术、网络工程、网络与新媒体、信息与计算科学、信息安全、电子科学与技术、电子信息工程、财务管理、市场营销、电子商务",81,河南石油分公司,2023-11-02 21:46:02,27.0
2FDC5BE0-BBAC-4427-BD81-68765D443FA8,工程技术岗（淮北）,4,淮北,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,111,安徽石油分公司,2023-11-02 21:45:58,27.75
A42AE3F3-B671-42E9-98B0-7F4482C9DC4F,市分公司加油站后备站长（商丘）,3,商丘分公司,本科、硕士研究生,"1.硕研：石油与天然气工程、油气储运工程、会计、会计分析与审计、金融学、电子商务、电子商务与供应链管理、市场营销、计算机技术、软件工程、计算机和信息管理、工程管理；
2.本科：安全工程、市场营销、会计学、财务管理、资产评估、物流管理、统计学、金融学、理财产品和金融学、金融与会计学、软件工程、工程管理、工商管理、网络与新媒体",89,河南石油分公司,2023-11-02 21:45:59,29.666666666666668
115F9774-D18C-4CE8-A07D-6CAB48F27563,IT业务岗（东营）,9,山东东营,本科、硕士研究生,信息与计算科学、应用数学、电子信息工程、电子科学与技术、信息工程、电子信息科学与技术、计算机科学与技术、软件工程、网络工程、信息安全、智能科学与技术、人工智能、电子与计算机工程、数据科学与大数据技术、网络空间安全、保密技术、计算机网络技术、计算机系统与维护、软件技术、软件与信息服务、数字展示技术、信息安全与管理、移动应用开发、云计算技术与应用、大数据技术与应用、计算机软件与理论、计算机应用技术、软件工程类其他专业、网络空间安全类其他专业,267,共享服务公司,2023-11-02 21:46:09,29.666666666666668
9DCDF982-FE8C-4FBA-B6BB-0AA339EE7B9E,工程技术岗（滁州）,4,滁州,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,119,安徽石油分公司,2023-11-02 21:46:07,29.75
79DF6F6A-CACF-47BE-9450-3F69285572B5,工程技术岗（池州）,2,池州,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,60,安徽石油分公司,2023-11-02 21:46:12,30.0
80DC6E62-08A1-4290-9B84-E03F5D099580,工程技术岗（铜陵）,2,铜陵,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,62,安徽石油分公司,2023-11-02 21:46:10,31.0
E76BE70F-72F8-4318-B2B6-A68D88FA8D45,工程技术岗（蚌埠）,3,蚌埠,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,93,安徽石油分公司,2023-11-02 21:46:11,31.0
F7FAF124-4667-4D5C-AE1C-2B756017ED9D,工程技术岗（淮南）,3,淮南,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,94,安徽石油分公司,2023-11-02 21:46:08,31.333333333333332
E41E7A0D-88AA-47BB-9177-22BE0211E836,市分公司加油站后备站长（驻马店）,3,驻马店分公司,本科、硕士研究生,"1.硕研：石油与天然气工程、油气储运工程、物流工程、化学、化学工程与技术、安全科学与工程、环境科学与工程、土木工程、中国语言文学类、新闻传播学、法学、广告学、图书馆情报与档案管理、行政管理、计算机科学与技术、软件工程、信息与通信工程、电子与信息、会计、会计分析与审计、审计、金融学、财务管理、工商管理、企业管理、行政管理、社会保障、市场营销、经济学、统计学、法学、经济法学、电子商务与供应链管理、计算机和信息管理、马克思主义理论；
2.本科：石油工程、化学、应用化学、石油工程、油气储运工程、安全工程、环境科学、安全科学与工程类、环境工程、环境科学与工程、安全科学与工程类、能源与环境系统工程、环保设备工程、物流工程、物流管理、土木工程、地质工程、建筑学、土地资源管理、新能源科学与工程、能源与动力工程、新能源材料与器件、新能源汽车工程、能源服务工程、能源互联网工程、建筑环境与能源应用工程、计算机科学与技术、网络工程、网络与新媒体、信息与计算科学、信息安全、电子科学与技术、软件工程、信息工程、信息管理与信息技术、电子信息工程、财务管理、财政学、会计学、资产评估、金融学、理财产品和金融学、金融与会计学、工商管理、人力资源管理、行政管理、劳动关系、社会保障、公共管理、法学、市场营销、国际经济与贸易、贸易经济、电子商务、统计学、连锁经营管理",94,河南石油分公司,2023-11-02 21:46:05,31.333333333333332
36C53E4F-9925-4A8B-A2AD-82452431662F,市分公司加油站后备站长（漯河）,3,漯河分公司,本科、硕士研究生,"1.硕研：石油与天然气工程、油气储运工程、物流工程、化学、化学工程与技术、安全科学与工程、环境科学与工程、土木工程、中国语言文学类、新闻传播学、法学、广告学、图书馆情报与档案管理、行政管理、计算机科学与技术、软件工程、信息与通信工程、电子与信息、会计、会计分析与审计、审计、金融学、财务管理、工商管理、企业管理、行政管理、社会保障、市场营销、经济学、统计学、法学、经济法学、电子商务与供应链管理、计算机和信息管理、马克思主义理论；
2.本科：石油工程、化学、应用化学、石油工程、油气储运工程、安全工程、环境科学、安全科学与工程类、环境工程、环境科学与工程、安全科学与工程类、能源与环境系统工程、环保设备工程、物流工程、物流管理、土木工程、地质工程、建筑学、土地资源管理、新能源科学与工程、能源与动力工程、新能源材料与器件、新能源汽车工程、能源服务工程、能源互联网工程、建筑环境与能源应用工程、计算机科学与技术、网络工程、网络与新媒体、信息与计算科学、信息安全、电子科学与技术、软件工程、信息工程、信息管理与信息技术、电子信息工程、财务管理、财政学、会计学、资产评估、金融学、理财产品和金融学、金融与会计学、工商管理、人力资源管理、行政管理、劳动关系、社会保障、公共管理、法学、市场营销、国际经济与贸易、贸易经济、电子商务、统计学、连锁经营管理",94,河南石油分公司,2023-11-02 21:46:04,31.333333333333332
1F71AAE0-F7FA-4255-BAD7-C43ECA6F1F34,智能油田信息技术开发岗,30,山东省东营、滨州、淄博、德州、潍坊、烟台、济南及新疆乌鲁木齐、克拉玛依,本科,计算机科学与技术、软件工程、信息安全、网络工程、信息与计算科学、人工智能、大数据分析、数据科学与大数据技术、统计学、物联网工程；电子信息科学与技术、通信工程、电子信息工程、信息工程、电子封装技术,1011,胜利油田,2023-11-02 21:46:14,33.7
E22661E9-C946-4758-996E-9E2A710D95EF,石油工程装备技术岗,8,四川、重庆、湖南、海外等,本科、硕士研究生,"硕研：机械工程、机械制造及其自动化、机械电子工程、机械设计及理论、电气工程、电气工程及其自动化、电气工程与自动化、自动化、电气信息工程、电机与电器、电力系统及其自动化、电子信息科学与技术、电力电子与电力传动、测控技术与仪器、仪器仪表工程、仪器科学与技术、计算机技术、计算机应用技术、计算机软件与理论、电子信息、信息工程、软件工程等相关专业；
本科：机械工程、机械设计制造及其自动化、机械电子工程、过程装备与控制工程、电气工程、电气工程及其自动化、电气工程与自动化、电气信息工程、电子信息工程、电子科学与技术、信息工程、电子信息科学与技术、自动化、测控技术与仪器、仪器仪表工程、仪器科学与技术、计算机科学与技术、软件工程、电子与计算机工程、信息与计算机科学等相关专业。",275,西南石油工程有限公司,2023-11-02 21:46:13,34.375
A9A096EE-41A9-4D91-9203-3E7BC20E586A,工程技术岗（亳州）,2,亳州,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,76,安徽石油分公司,2023-11-02 21:46:18,38.0
1DCF026D-D513-47E6-B274-A335C6185BF3,北京研究院信息化建设,1,北京                                                                                                                                              ,本科、硕士研究生,"计算机应用技术、通信与信息系统、计算机系统结构；
计算机科学与技术、软件工程、物联网工程、智能科学与技术、数字媒体技术、空间信息与数字技术、新媒体技术、信息管理与信息系统、电子与计算机工程、数据科学与大数据技术、大数据管理与应用",39,润滑油公司,2023-11-02 21:46:24,39.0
56787FFB-1C75-442F-9EEB-ADA61CA1783F,电气仪表及信息化岗,10,扬州、淮安,本科、硕士研究生,控制科学与工程、控制工程、电气工程及其自动化、电气工程与智能控制、智能电网信息工程、自动化、电子科学与技术、仪器科学与技术、仪器仪表工程、计算机科学与技术、网络工程、软件工程、电子信息等电力电气、仪器仪表、信息工程类相关专业,414,江苏油田,2023-11-02 21:46:20,41.4
BE70CE97-9C8F-479B-A496-11EDA8A7CE9C,技术管理岗-日照,1,日照,本科,油气储运工程类、炼油化工类、航运海事类、机械工程类、电气及自动化类、计算机类,42,联合石化公司,2023-11-02 21:46:22,42.0
56539F3F-4AC9-4631-BDD3-9AA01EE81769,信息管理储备岗,4,海南洋浦,本科、硕士研究生,"1.硕士研究生:通信与信息系统、信号与信息处理、计算机系统结构、计算机软件与理论、计算机应用技术等专业
2.本科生：计算机科学与技术、软件工程、网络工程、信息安全、物联网工程、智能科学与技术、电子与计算机工程、电子信息工程、电子科学与技术、通信工程、信息工程等专业
",169,海南炼化公司,2023-11-02 21:46:25,42.25
3FAB2F69-4124-4B1F-BF73-9F4E283A5843,石化易贸平台研发岗,2,北京,本科、硕士研究生,   大数据管理，计算机类计算机科学与技术、电子与计算机工程、软件工程、通信工程等相关专业。,85,化工销售有限公司,2023-11-02 21:46:17,42.5
C147DE57-1DB0-476B-A6C3-E895AE95354B,工程技术岗（马鞍山）,2,马鞍山,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,88,安徽石油分公司,2023-11-02 21:46:21,44.0
138E16CB-4A58-4C6B-97A1-80B6BE0F3E17,信息管理和信息技术B岗,4,江西省,本科,计算机科学与技术、软件工程、网络工程、信息安全、网络与新媒体、物联网工程、数字媒体技术、 电子信息工程、信息管理与信息系统、数据科学与大数据技术、网络空间安全、保密技术、电子信息科学与技术、电信工程及管理、电子与计算机工程等、计算机系统与维护、移动应用开发、大数据技术与应用等。,180,江西石油分公司,2023-11-02 21:46:19,45.0
2AEDDBA4-D087-49DA-8670-99B91160E9C6,市分公司非油品网络新媒体营销岗,2,信阳、周口、鹤壁、开封、南阳、济源分公司,本科、硕士研究生,"1.硕研：市场营销、工商管理、企业管理、计算机科学与技术、软件工程、电子与信息、电子商务与供应链管理；
2.本科：电子商务、跨境电子商务、市场营销、新闻学、传播学、广告学、网络与新媒体、工商管理、经济与贸易、国际经济与贸易、经济学、农林经济管理、国际商务、物流管理、供应链管理",90,河南石油分公司,2023-11-02 21:46:16,45.0
43ACBC1B-BA04-4B9D-AF4B-D72A427F07E9,综合管理岗,16,湖南省岳阳市,本科、硕士研究生,国际贸易、市场营销、国际经济与贸易、产业经济学、国际商务、应用经济学、贸易经济、税务学、投资学、能源经济学、财务管理、会计学、审计学、资产评估、计算机科学与技术、网络工程、信息安全、计算机应用技术、软件工程、人力资源管理、马克思主义理论、思想政治教育、秘书学、中国语言文化、中国文学、汉语言文学教育、电子商务、公共关系与文秘、文秘与办公自动化、消防工程技术、消防指挥、职业卫生、公共卫生、机车车辆工程、铁道机车、铁道机电设备维修等相关专业,737,巴陵石化,2023-11-02 21:46:27,46.0625
26BB80BF-7025-4695-9D84-3D5AAC7CDA5E,工程技术岗（宿州）,1,宿州,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,47,安徽石油分公司,2023-11-02 21:46:23,47.0
B6C562DB-268C-4772-B875-B0B39222A6F4,工程技术岗（六安）,2,六安,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,98,安徽石油分公司,2023-11-02 21:46:29,49.0
4F61D1C4-A1E0-4BAA-8B6A-64B40AAB8D58,信息岗（二),2,北京市,本科,计算机科学与技术、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、智能科学与技术、空间信息与数字技术、电子与计算机工程、数据科学与大数据技术、大数据管理与应用等,100,燕山石化,2023-11-02 21:46:30,50.0
93B56ED5-4B1E-44A0-9C86-07A710A8F931,工程技术岗（阜阳）,2,阜阳,本科、硕士研究生,油气储运工程、智慧能源工程、电气工程与智能控制、氢能科学与工程、智能电网信息工程、环境工程、环境科学、环境生态工程、环保设备工程、资源环境科学、石油与天然气工程、安全工程、化学、应用化学、能源化学、资源化学、机械工程、机械设计制造及其自动化、机械电子工程、车辆工程、新能源汽车工程、材料科学与工程、材料化学、高分子材料与工程、能源与环境系统工程、新能源科学与工程、电子信息工程、仪器科学与技术、电气工程、电子科学与技术、通信工程、信息工程、人工智能、自动化、信息与通信工程、控制科学与工程、计算机科学与技术、建筑学、土木工程、水利工程、化学工程与技术、环境科学与工程、安全科学与工程、网络公共安全、机械、材料与化工、资源与环境、土木水利、能源动力、电子信息、软件工程、网络工程、信息安全、物联网工程、数字媒体技术、电子与计算机工程、数据科学与大数据技术、化学工程与工艺、能源化学工程、化工安全工程、资源环境大数据工程、石油工程、安全生产监管、应急技术与管理、职业卫生工程、消防工程、信息管理与信息系统、工程管理、工程造价、大数据管理与应用、物流管理、物流工程、信息资源管理、工业工程、数学、数学与应用数学、信息与计算科学、数据计算及应用、数据科学、统计学、经济统计学、应用统计学等相关专业,105,安徽石油分公司,2023-11-02 21:46:36,52.5
2F9E6E3F-F6AC-4DDD-82E5-022198712BCE,综合管理岗（京外）,2,岳阳、淄博,本科、硕士研究生,"本科：中国语言文学、汉语言文学、新闻学、传播学、工商管理、企业管理、数字媒体技术、心理学、信息科学与工程, 软件工程、人力资源管理、劳动与社会保障、工商管理、高级微观经济学，高级宏观经济学、金融学、国际贸易；
硕研：中国语言文学、汉语言文学、新闻学、传播学、工商管理、企业管理、数字媒体、心理学、人力资源管理、劳动与社会保障、信息科学与工程, 软件工程、高级微观经济学，高级宏观经济学，计量经济学，金融学、国际贸易  ",105,催化剂公司,2023-11-02 21:46:28,52.5
0407308F-DFE2-4B23-94ED-B1DF6FD66921,信息技术储备岗,1,武汉,本科,软件工程,53,中韩石化,2023-11-02 21:46:26,53.0
73DC318D-A42C-4FD1-805A-500803DB31B9,信息工程技术岗,6,"武汉、潜江、 荆州、涪陵、万州、寿光、延安

",本科、硕士研究生,计算机科学与技术、软件工程、网络工程、数据科学与大数据技术、电子与计算机工程、计算机系统与维护、移动应用开发、大数据技术与应用,322,江汉油田,2023-11-02 21:46:34,53.666666666666664
0E970A28-8ECD-4CA2-BA6B-7199CCF30021,IT业务岗（南京）,13,江苏南京,本科、硕士研究生,信息与计算科学、应用数学、电子信息工程、电子科学与技术、信息工程、电子信息科学与技术、计算机科学与技术、软件工程、网络工程、信息安全、智能科学与技术、人工智能、电子与计算机工程、数据科学与大数据技术、网络空间安全、保密技术、计算机网络技术、计算机系统与维护、软件技术、软件与信息服务、数字展示技术、信息安全与管理、移动应用开发、云计算技术与应用、大数据技术与应用、计算机软件与理论、计算机应用技术、软件工程类其他专业、网络空间安全类其他专业,700,共享服务公司,2023-11-02 21:46:33,53.84615384615385
